geo_id,geo_name,year,component,value,note
state:Colorado,Colorado,2021,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2021,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2021,firearm_share,0.09830508474576272,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2021,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2021,reporting_proxy,3.985360891315831,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2022,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2022,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2022,firearm_share,0.05167173252279635,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2022,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2022,reporting_proxy,9.329839606161665,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2023,dv_rate,0.02808113200659345,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2023,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2023,firearm_share,0.04833836858006042,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2023,dating_partner_share,0.0030211480362537764,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2023,reporting_proxy,9.294854694182431,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2024,dv_rate,0.04154946255770181,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2024,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2024,firearm_share,0.0583756345177665,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2024,dating_partner_share,0.007614213197969543,Derived from Master CSV (state-year aggregate).
state:Colorado,Colorado,2024,reporting_proxy,5.456829415911505,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2021,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2021,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2021,firearm_share,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2021,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2021,reporting_proxy,1.5463120457708364,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2022,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2022,sexual_assault_rate,0.07853824616242495,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2022,firearm_share,0.011235955056179775,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2022,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2022,reporting_proxy,3.4949519542279104,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2023,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2023,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2023,firearm_share,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2023,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2023,reporting_proxy,3.7923515165096577,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2024,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2024,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2024,firearm_share,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2024,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Connecticut,Connecticut,2024,reporting_proxy,3.9154267815191854,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2021,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2021,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2021,firearm_share,0.01282051282051282,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2021,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2021,reporting_proxy,1.8340167789022235,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2022,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2022,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2022,firearm_share,0.013333333333333334,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2022,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2022,reporting_proxy,3.4835275593476975,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2023,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2023,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2023,firearm_share,0.07407407407407407,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2023,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2023,reporting_proxy,2.4958575697280208,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2024,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2024,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2024,firearm_share,0.05084745762711865,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2024,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Delaware,Delaware,2024,reporting_proxy,1.3422543958831463,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2021,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2021,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2021,firearm_share,0.043010752688172046,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2021,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2021,reporting_proxy,1.3879561226774122,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2022,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2022,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2022,firearm_share,0.011560693641618497,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2022,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2022,reporting_proxy,5.150319364456544,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2023,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2023,sexual_assault_rate,0.029456295694078694,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2023,firearm_share,0.0041841004184100415,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2023,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2023,reporting_proxy,7.040054670884808,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2024,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2024,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2024,firearm_share,0.007042253521126761,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2024,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:District of Columbia,District of Columbia,2024,reporting_proxy,4.044143823424706,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2021,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2021,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2021,firearm_share,0.0,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2021,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2021,reporting_proxy,0.0,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2022,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2022,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2022,firearm_share,0.03164556962025317,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2022,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2022,reporting_proxy,5.355991210072653,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2023,dv_rate,0.017239164969327217,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2023,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2023,firearm_share,0.0379746835443038,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2023,dating_partner_share,0.0018083182640144665,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2023,reporting_proxy,9.53325822803795,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2024,dv_rate,0.008250804659724439,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2024,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2024,firearm_share,0.046413502109704644,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2024,dating_partner_share,0.0014064697609001407,Derived from Master CSV (state-year aggregate).
state:Florida,Florida,2024,reporting_proxy,5.866322113064076,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2021,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2021,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2021,firearm_share,0.06756756756756757,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2021,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2021,reporting_proxy,3.896924589243084,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2022,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2022,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2022,firearm_share,0.11864406779661017,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2022,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2022,reporting_proxy,4.281639989066095,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2023,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2023,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2023,firearm_share,0.03932584269662921,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2023,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2023,reporting_proxy,4.263830500760543,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2024,dv_rate,0.011862410275694277,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2024,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2024,firearm_share,0.035175879396984924,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2024,dating_partner_share,0.005025125628140704,Derived from Master CSV (state-year aggregate).
state:Georgia,Georgia,2024,reporting_proxy,2.3606196448631613,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2021,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2021,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2021,firearm_share,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2021,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2021,reporting_proxy,0.32482758760701547,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2022,dv_rate,0.040209127673027416,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2022,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2022,firearm_share,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2022,dating_partner_share,0.05,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2022,reporting_proxy,0.8041825534605483,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2023,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2023,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2023,firearm_share,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2023,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2023,reporting_proxy,0.5670621925459675,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2024,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2024,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2024,firearm_share,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2024,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Hawaii,Hawaii,2024,reporting_proxy,0.3625476221407833,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2021,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2021,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2021,firearm_share,0.022222222222222223,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2021,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2021,reporting_proxy,1.9404748557580356,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2022,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2022,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2022,firearm_share,0.017241379310344827,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2022,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2022,reporting_proxy,4.852054175694555,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2023,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2023,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2023,firearm_share,0.05084745762711865,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2023,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2023,reporting_proxy,4.9799745936889375,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2024,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2024,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2024,firearm_share,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2024,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Idaho,Idaho,2024,reporting_proxy,1.9981039269119092,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2021,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2021,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2021,firearm_share,0.008695652173913044,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2021,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2021,reporting_proxy,7.741188508037373,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2022,dv_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2022,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2022,firearm_share,0.018072289156626505,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2022,dating_partner_share,0.0,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2022,reporting_proxy,22.053206682387327,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2023,dv_rate,0.5658925256915206,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2023,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2023,firearm_share,0.0,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2023,dating_partner_share,0.01597444089456869,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2023,reporting_proxy,35.42487210828919,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2024,dv_rate,0.01894873911300194,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2024,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2024,firearm_share,0.006012024048096192,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2024,dating_partner_share,0.01002004008016032,Derived from Master CSV (state-year aggregate).
state:Illinois,Illinois,2024,reporting_proxy,1.891084163477594,Derived from Master CSV (state-year aggregate).
state:Indiana,Indiana,2021,dv_rate,0.10046593869791678,Derived from Master CSV (state-year aggregate).
state:Indiana,Indiana,2021,sexual_assault_rate,0.0,Derived from Master CSV (state-year aggregate).
state:Indiana,Indiana,2021,firearm_share,0.024509803921568627,Derived from Master CSV (state-year aggregate).
state:Indiana,Indiana,2021,dating_partner_share,0.04411764705882353,Derived from Master CSV (state-year aggregate).
state:Indiana,Indiana,2021,reporting_proxy,2.2772279438194474,Derived from Master CSV (state-year aggregate).
state:Indiana,Indiana,2022,dv_rate,0.3158648775177533,Derived from Master CSV (state-year aggregate).
state:Indiana,Indiana,2022,sexual_assault_rate,0.022561776965553806,Derived from Master CSV (state-year aggregate).
state:Indiana,Indiana,2022,firearm_share,0.015209125475285171,Derived from Master CSV (state-year aggregate).
state:Indiana,Indiana,2022,dating_partner_share,0.053231939163498096,Derived from Master CSV (state-year aggregate).
state:Indiana,Indiana,2022,reporting_proxy,5.933747341940651,Derived from Master CSV (state-year aggregate).
