year,ori,agency_name,agency_type,county,state,latitude,longitude,nibrs_participation
2021,CO0500000,Prowers County Sheriff's Office,County,PROWERS,CO,38.08611,-102.618866,TRUE
2021,CO0500400,Granada Police Department,City,PROWERS,CO,38.062717,-102.31013,TRUE
2021,CO0500100,Lamar Police Department,City,PROWERS,CO,38.084953,-102.618866,TRUE
2021,CO0031100,Centennial Police Department,City,ARAPAHOE,CO,39.644632,-104.331733,TRUE
2021,CO0030100,Englewood Police Department,City,ARAPAHOE,CO,39.644632,-104.331733,TRUE
2021,CO0030300,Sheridan Police Department,City,ARAPAHOE,CO,39.642136,-105.02534,TRUE
2021,CO0030400,Glendale Police Department,City,ARAPAHOE,CO,39.6993,-104.936356,TRUE
2021,CO0030500,Cherry Hills Village Police Department,City,ARAPAHOE,CO,39.638012,-104.95837,TRUE
2021,CO0030000,Arapahoe County Sheriff's Office,County,ARAPAHOE,CO,39.578564,-104.84023,TRUE
2021,CO0030700,Greenwood Village Police Department,City,ARAPAHOE,CO,39.644632,-104.331733,TRUE
2021,CO0030800,Columbine Valley Police Department,City,ARAPAHOE,CO,39.606247,-105.035,TRUE
2021,CO0030900,Arapahoe Community College,University or College,ARAPAHOE,CO,39.61016,-105.02113,TRUE
2021,CO0090000,Cheyenne County Sheriff's Office,County,CHEYENNE,CO,38.835386,-102.604585,TRUE
2021,CO0120000,Costilla County Sheriff's Office,County,COSTILLA,CO,37.277547,-105.42894,TRUE
2021,CO0230400,Carbondale Police Department,City,GARFIELD,CO,39.40172,-107.21212,TRUE
2021,CO0230500,Silt Police Department,City,GARFIELD,CO,39.599352,-107.90978,TRUE
2021,CO0230600,New Castle Police Department,City,GARFIELD,CO,39.599352,-107.90978,TRUE
2021,CO0230000,Garfield County Sheriff's Office,County,GARFIELD,CO,39.546738,-107.32647,TRUE
2021,CO0230100,Glenwood Springs Police Department,City,GARFIELD,CO,39.54674,-107.32649,TRUE
2021,CO0230200,Parachute Police Department,City,GARFIELD,CO,39.599352,-107.90978,TRUE
2021,CO0230300,Rifle Police Department,City,GARFIELD,CO,39.545822,-107.782364,TRUE
2021,CO0260100,Gunnison Police Department,City,GUNNISON,CO,38.669679,-107.078108,TRUE
2021,CO0260000,Gunnison County Sheriff's Office,County,GUNNISON,CO,38.54558,-106.925606,TRUE
2021,CO0260200,Mount Crested Butte Police Department,City,GUNNISON,CO,38.669679,-107.078108,TRUE
2021,CO0260300,Crested Butte Police Department,City,GUNNISON,CO,38.669679,-107.078108,TRUE
2021,CO0270000,Hinsdale County Sheriff's Office,County,HINSDALE,CO,37.811667,-107.383335,TRUE
2021,CO0280000,Huerfano County Sheriff's Office,County,HUERFANO,CO,37.62409,-104.7829,TRUE
2021,CO0280200,La Veta Police Department,City,HUERFANO,CO,37.687815,-104.959928,TRUE
2021,CO0340300,Ignacio Police Department,City,LA PLATA,CO,37.287367,-107.839718,TRUE
2021,CO0340000,La Plata County Sheriff's Office,County,LA PLATA,CO,37.287367,-107.839718,TRUE
2021,CO0340100,Durango Police Department,City,LA PLATA,CO,37.274067,-107.87903,TRUE
2021,CO034019E,Fort Lewis College,,LA PLATA,CO,,,TRUE
2021,CO0340400,Bayfield Police Department,City,LA PLATA,CO,37.287367,-107.839718,TRUE
2021,CO0348000,Southwest Drug Task Force,Other,LA PLATA,CO,37.287367,-107.839718,TRUE
2021,CO0430100,Montrose Police Department,City,MONTROSE,CO,38.413427,-108.263042,TRUE
2021,CO0430000,Montrose County Sheriff's Office,County,MONTROSE,CO,38.489193,-107.889206,TRUE
2021,CO0430400,Olathe Police Department,City,MONTROSE,CO,38.413427,-108.263042,TRUE
2021,CO0438000,Delta Montrose Drug Task Force,Other,MONTROSE,CO,38.478962,-107.87543,TRUE
2021,CO0480200,Haxtun Police Department,City,PHILLIPS,CO,40.594712,-102.345105,TRUE
2021,CO0480100,Holyoke Police Department,City,PHILLIPS,CO,40.585617,-102.29797,TRUE
2021,CO0480000,Phillips County Sheriff's Office,County,PHILLIPS,CO,40.58684,-102.302216,TRUE
2021,CO0550000,Saguache County Sheriff's Office,County,SAGUACHE,CO,38.031651,-106.234666,TRUE
2021,CO0560000,San Juan County Sheriff's Office,County,SAN JUAN,CO,37.781074,-107.670257,TRUE
2021,CO0580000,Sedgwick County Sheriff's Office,County,SEDGWICK,CO,40.988636,-102.264404,TRUE
2021,CO0040000,Archuleta County Sheriff's Office,County,ARCHULETA,CO,37.202395,-107.050863,TRUE
2021,CO0040100,Pagosa Springs Police Department,City,ARCHULETA,CO,37.202395,-107.050863,TRUE
2021,CO0300400,Lakewood Police Department,City,JEFFERSON,CO,39.708225,-105.08569,TRUE
2021,CO0300500,Wheat Ridge Police Department,City,JEFFERSON,CO,39.758446,-105.07984,TRUE
2021,CO0300600,Lakeside Police Department,City,JEFFERSON,CO,39.776623,-105.061516,TRUE
2021,CO0300700,Morrison Police Department,City,JEFFERSON,CO,39.65041,-105.1937,TRUE
2021,CO0300800,Colorado School of Mines,University or College,JEFFERSON,CO,39.751144,-105.22222,TRUE
2021,CO0300000,Jefferson County Sheriff's Office,County,JEFFERSON,CO,39.72974,-105.2028,TRUE
2021,CO0301000,Red Rocks Community College,University or College,JEFFERSON,CO,39.72526,-105.14929,TRUE
2021,CO0300900,Mountain View Police Department,City,JEFFERSON,CO,39.773666,-105.05553,TRUE
2021,CO030015Y,"Division of Gaming Criminal Enforcement and Investigations Section,",,JEFFERSON,CO,,,TRUE
2021,CO0300200,Golden Police Department,City,JEFFERSON,CO,39.75706,-105.22413,TRUE
2021,CO0300300,Edgewater Police Department,City,JEFFERSON,CO,39.753033,-105.06145,TRUE
2021,CO0420000,Montezuma County Sheriff's Office,County,MONTEZUMA,CO,37.338025,-108.595786,TRUE
2021,CO0420100,Cortez Police Department,City,MONTEZUMA,CO,37.35523,-108.574974,TRUE
2021,CO0420200,Mancos Police Department,City,MONTEZUMA,CO,37.345413,-108.28907,TRUE
2021,CO0640100,Broomfield Police Department,City,BROOMFIELD,CO,39.921543,-105.07059,TRUE
2021,CO0320100,Burlington Police Department,City,KIT CARSON,CO,39.30534,-102.603023,TRUE
2021,CO0320000,Kit Carson County Sheriff's Office,County,KIT CARSON,CO,39.30287,-102.2707,TRUE
2021,CO0360000,Las Animas County Sheriff's Office,County,LAS ANIMAS,CO,37.318831,-104.04411,TRUE
2021,CO0360100,Trinidad Police Department,City,LAS ANIMAS,CO,37.318831,-104.04411,TRUE
2021,CO0520200,Rangely Police Department,City,RIO BLANCO,CO,40.087517,-108.80293,TRUE
2021,CO0520000,Rio Blanco County Sheriff's Office,County,RIO BLANCO,CO,39.972606,-108.200685,TRUE
2021,CO0520100,Meeker Police Department,City,RIO BLANCO,CO,40.036907,-107.90987,TRUE
2021,CO0530000,Rio Grande County Sheriff's Office,County,RIO GRANDE,CO,37.676933,-106.35072,TRUE
2021,CO0530100,Monte Vista Police Department,City,RIO GRANDE,CO,37.485763,-106.453214,TRUE
2021,CO0530200,Del Norte Police Department,City,RIO GRANDE,CO,37.485763,-106.453214,TRUE
2021,CO0530300,South Fork Police Department,City,RIO GRANDE,CO,37.485763,-106.453214,TRUE
2021,CO0570100,Telluride Police Department,City,SAN MIGUEL,CO,38.009374,-108.427326,TRUE
2021,CO0570300,Mountain Village Police Department,City,SAN MIGUEL,CO,37.933586,-107.85683,TRUE
2021,CO0570000,San Miguel County Sheriff's Office,County,SAN MIGUEL,CO,38.009374,-108.427326,TRUE
2021,CO0610000,Washington County Sheriff's Office,County,WASHINGTON,CO,40.157043,-103.192566,TRUE
2021,CO0010200,Brighton Police Department,City,"ADAMS, WELD",CO,39.874325,-104.331872,TRUE
2021,CO0010600,Northglenn Police Department,City,"ADAMS, WELD",CO,39.9079,-104.98737,TRUE
2021,CO0100300,Empire Police Department,City,CLEAR CREEK,CO,39.689403,-105.670791,TRUE
2021,CO0100200,Georgetown Police Department,City,CLEAR CREEK,CO,39.689403,-105.670791,TRUE
2021,CO0100000,Clear Creek County Sheriff's Office,County,CLEAR CREEK,CO,39.689403,-105.670791,TRUE
2021,CO0100100,Idaho Springs Police Department,City,CLEAR CREEK,CO,39.689403,-105.670791,TRUE
2021,CO0070400,Longmont Police Department,City,"BOULDER, WELD",CO,40.162106,-105.10189,TRUE
2021,CO0620700,Erie Police Department,City,"BOULDER, WELD",CO,40.555794,-104.383649,TRUE
2021,CO0190400,Basalt Police Department,City,"EAGLE, PITKIN",CO,39.362366,-107.02863,TRUE
2021,CO0351000,Timnath Police Department,City,"LARIMER, WELD",CO,40.663091,-105.482131,TRUE
2021,CO0621000,Johnstown Police Department,City,"LARIMER, WELD",CO,40.555794,-104.383649,TRUE
2021,CO0620600,Windsor Police Department,City,"LARIMER, WELD",CO,40.555794,-104.383649,TRUE
2021,CO0340200,Southern Ute Tribal,Tribal,NOT SPECIFIED,CO,37.287367,-107.839718,TRUE
2021,COCBI0000,Colorado Bureau of Investigation,Other State Agency,NOT SPECIFIED,CO,39.727325,-105.10969,TRUE
2021,COCSP0000,State Patrol,State Police,NOT SPECIFIED,CO,39.72749,-105.10969,TRUE
2021,CODI01100,Ute Mountain Tribal,Tribal,NOT SPECIFIED,CO,37.338025,-108.595786,TRUE
2021,CO0210900,Green Mountain Falls Police Department,City,"EL PASO, TELLER",CO,38.827383,-104.527472,TRUE
2021,CO0010500,Westminster Police Department,City,"ADAMS, JEFFERSON",CO,39.86312,-105.050415,TRUE
2021,CO0300100,Arvada Police Department,City,"ADAMS, JEFFERSON",CO,39.802036,-105.08734,TRUE
2021,CO0030600,Bow Mar Police Department,City,"ARAPAHOE, JEFFERSON",CO,39.619427,-105.04605,TRUE
2021,CO0550100,Center Police Department,City,"RIO GRANDE, SAGUACHE",CO,38.031651,-106.234666,TRUE
2021,CO0010100,Aurora Police Department,City,"ADAMS, ARAPAHOE, DOUGLAS",CO,39.70955,-104.81493,TRUE
2021,CO0030200,Littleton Police Department,City,"ARAPAHOE, DOUGLAS, JEFFERSON",CO,39.616898,-105.01454,TRUE
2021,CT0018000,Connecticut Department of Motor Vehicles,Other State Agency,NOT SPECIFIED,CT,41.806053,-72.732916,TRUE
2021,CTDI00200,Mashantucket Pequot Tribal,Tribal,NOT SPECIFIED,CT,41.472651,-72.108633,TRUE
2021,CT0018300,Department of Energy and Environmental Protection,,NOT SPECIFIED,CT,,,TRUE
2021,CTDI00300,Mohegan Tribal,Tribal,NOT SPECIFIED,CT,41.472651,-72.108633,TRUE
2021,CTCSP0000,Connecticut State Police,State Police,UNMAPPED COUNTY,CT,41.5685,-72.728714,TRUE
2021,CT0013900,Suffield Police Department,City,CAPITOL PLANNING REGION,CT,41.98631,-72.68829,TRUE
2021,CT0008900,New Britain Police Department,City,CAPITOL PLANNING REGION,CT,41.667534,-72.77737,TRUE
2021,CT0005200,Farmington Police Department,City,CAPITOL PLANNING REGION,CT,41.748455,-72.86829,TRUE
2021,CT0005400,Glastonbury Police Department,City,CAPITOL PLANNING REGION,CT,41.806053,-72.732916,TRUE
2021,CT0005600,Granby Police Department,City,CAPITOL PLANNING REGION,CT,41.95605,-72.79298,TRUE
2021,CT0014600,Vernon Police Department,City,CAPITOL PLANNING REGION,CT,41.839462,-72.46484,TRUE
2021,CT0019000,Central Connecticut State University,University or College,CAPITOL PLANNING REGION,CT,41.6893,-72.77059,TRUE
2021,CT0006400,Hartford Police Department,City,CAPITOL PLANNING REGION,CT,41.806053,-72.732916,TRUE
2021,CT0013200,South Windsor Police Department,City,CAPITOL PLANNING REGION,CT,41.836597,-72.55273,TRUE
2021,CT0013100,Southington Police Department,City,CAPITOL PLANNING REGION,CT,41.621525,-72.87579,TRUE
2021,CT0007700,Manchester Police Department,City,CAPITOL PLANNING REGION,CT,41.783634,-72.51181,TRUE
2021,CT0012800,Simsbury Police Department,City,CAPITOL PLANNING REGION,CT,41.88075,-72.79997,TRUE
2021,CT0001100,Bloomfield Police Department,City,CAPITOL PLANNING REGION,CT,41.806053,-72.732916,TRUE
2021,CT0011900,Rocky Hill Police Department,City,CAPITOL PLANNING REGION,CT,41.66597,-72.638336,TRUE
2021,CT0011000,Plainville Police Department,City,CAPITOL PLANNING REGION,CT,41.673176,-72.865486,TRUE
2021,CT0009400,Newington Police Department,City,CAPITOL PLANNING REGION,CT,41.697254,-72.729836,TRUE
2021,CT0000400,Avon Police Department,City,CAPITOL PLANNING REGION,CT,41.806053,-72.732916,TRUE
2021,CT0017000,"University of Connecticut: Storrs, Avery Point, and Hartford",University or College,CAPITOL PLANNING REGION,CT,41.809322,-72.26126,TRUE
2021,CT0002300,Canton Police Department,City,CAPITOL PLANNING REGION,CT,41.82199,-72.92377,TRUE
2021,CT0000700,Berlin Police Department,City,CAPITOL PLANNING REGION,CT,41.62753,-72.770615,TRUE
2021,CT0003200,Coventry Police Department,City,CAPITOL PLANNING REGION,CT,41.780262,-72.312584,TRUE
2021,CT0016500,Windsor Locks Police Department,City,CAPITOL PLANNING REGION,CT,41.928047,-72.6476,TRUE
2021,CT0016400,Windsor Police Department,City,CAPITOL PLANNING REGION,CT,41.851955,-72.66085,TRUE
2021,CT0020000,State Capitol Police,Other State Agency,CAPITOL PLANNING REGION,CT,41.763454,-72.68551,TRUE
2021,CT0004300,East Hartford Police Department,City,CAPITOL PLANNING REGION,CT,41.78032,-72.611305,TRUE
2021,CT0015900,Wethersfield Police Department,City,CAPITOL PLANNING REGION,CT,41.72029,-72.667244,TRUE
2021,CT0015500,West Hartford Police Department,City,CAPITOL PLANNING REGION,CT,41.75906,-72.73901,TRUE
2021,CT0004700,East Windsor Police Department,City,CAPITOL PLANNING REGION,CT,41.806053,-72.732916,TRUE
2021,CT0004900,Enfield Police Department,City,CAPITOL PLANNING REGION,CT,41.99931,-72.59431,TRUE
2021,CT0014300,Torrington Police Department,City,NORTHWEST HILLS PLANNING REGION,CT,41.812046,-73.12125,TRUE
2021,CT0016200,Winchester Police Department,City,NORTHWEST HILLS PLANNING REGION,CT,41.871433,-72.96484,TRUE
2021,CT0008800,Naugatuck Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.504784,-73.054276,TRUE
2021,CT0001700,Bristol Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.670544,-72.94299,TRUE
2021,CT0002500,Cheshire Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.51123,-72.89918,TRUE
2021,CT0003700,Derby Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.323452,-73.086716,TRUE
2021,CT0008100,Middlebury Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.349717,-72.900204,TRUE
2021,CT0000200,Ansonia Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.33309,-73.07276,TRUE
2021,CT0011100,Plymouth Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.791883,-73.235404,TRUE
2021,CT0012400,Seymour Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.397545,-73.07271,TRUE
2021,CT0012600,Shelton Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.320045,-73.11258,TRUE
2021,CT0014000,Thomaston Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.791883,-73.235404,TRUE
2021,CT0015100,Waterbury Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.349717,-72.900204,TRUE
2021,CT0015300,Watertown Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.598167,-73.1071,TRUE
2021,CT0016600,Wolcott Police Department,City,NAUGATUCK VALLEY PLANNING REGION,CT,41.578514,-72.98141,TRUE
2021,CT0004600,Easton Police Department,City,GREATER BRIDGEPORT PLANNING REGION,CT,41.227399,-73.366523,TRUE
2021,CT0005100,Fairfield Police Department,City,GREATER BRIDGEPORT PLANNING REGION,CT,41.139725,-73.25669,TRUE
2021,CT0014400,Trumbull Police Department,City,GREATER BRIDGEPORT PLANNING REGION,CT,41.23494,-73.21886,TRUE
2021,CT0001500,Bridgeport Police Department,City,GREATER BRIDGEPORT PLANNING REGION,CT,41.227399,-73.366523,TRUE
2021,CT0008500,Monroe Police Department,City,GREATER BRIDGEPORT PLANNING REGION,CT,41.33218,-73.207184,TRUE
2021,CT0013800,Stratford Police Department,City,GREATER BRIDGEPORT PLANNING REGION,CT,41.200733,-73.12911,TRUE
2021,CT0015700,Weston Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.201523,-73.37871,TRUE
2021,CT0001800,Brookfield Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.467785,-73.40296,TRUE
2021,CT0005700,Greenwich Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.025414,-73.62489,TRUE
2021,CT0018500,Metropolitan Transportation Authority,Other,WESTERN CONNECTICUT PLANNING REGION,CT,41.046436,-73.54201,TRUE
2021,CT0013500,Stamford Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.060837,-73.53756,TRUE
2021,CT0010300,Norwalk Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.096684,-73.42238,TRUE
2021,CT0019300,Western Connecticut State University,University or College,WESTERN CONNECTICUT PLANNING REGION,CT,41.399433,-73.44507,TRUE
2021,CT0011800,Ridgefield Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.28048,-73.49382,TRUE
2021,CT0000900,Bethel Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.227399,-73.366523,TRUE
2021,CT0009600,New Milford Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.791883,-73.235404,TRUE
2021,CT0009700,Newtown Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.409485,-73.305756,TRUE
2021,CT0011700,Redding Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.302574,-73.38424,TRUE
2021,CT0009000,New Canaan Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.14095,-73.49129,TRUE
2021,CT0016100,Wilton Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.188206,-73.425186,TRUE
2021,CT0003500,Darien Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.227399,-73.366523,TRUE
2021,CT0015800,Westport Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.140804,-73.3617,TRUE
2021,CT0003400,Danbury Police Department,City,WESTERN CONNECTICUT PLANNING REGION,CT,41.40037,-73.45838,TRUE
2021,CT0010900,Plainfield Police Department,City,NORTHEASTERN CONNECTICUT PLANNING REGION,CT,41.824999,-71.990702,TRUE
2021,CT0011600,Putnam Police Department,City,NORTHEASTERN CONNECTICUT PLANNING REGION,CT,41.9213,-71.91015,TRUE
2021,CT0016300,Willimantic Police Department,City,SOUTHEASTERN CONNECTICUT PLANNING REGION,CT,41.824999,-71.990702,TRUE
2021,CT00A5900,Groton Town Police Department,City,SOUTHEASTERN CONNECTICUT PLANNING REGION,CT,41.343468,-72.01095,TRUE
2021,CT0007200,Ledyard,,SOUTHEASTERN CONNECTICUT PLANNING REGION,CT,,,TRUE
2021,CT0013700,Stonington Police Department,City,SOUTHEASTERN CONNECTICUT PLANNING REGION,CT,41.36695,-71.86386,TRUE
2021,CT00B5900,Groton Long Point Police Department,City,SOUTHEASTERN CONNECTICUT PLANNING REGION,CT,41.472651,-72.108633,TRUE
2021,CT0005900,Groton Police Department,City,SOUTHEASTERN CONNECTICUT PLANNING REGION,CT,41.35508,-72.0722,TRUE
2021,CT0015200,Waterford Police Department,City,SOUTHEASTERN CONNECTICUT PLANNING REGION,CT,41.34454,-72.137215,TRUE
2021,CT0004500,East Lyme Police Department,City,SOUTHEASTERN CONNECTICUT PLANNING REGION,CT,41.472651,-72.108633,TRUE
2021,CT0019100,Eastern Connecticut State University,University or College,SOUTHEASTERN CONNECTICUT PLANNING REGION,CT,41.715717,-72.218506,TRUE
2021,CT0010400,Norwich Police Department,City,SOUTHEASTERN CONNECTICUT PLANNING REGION,CT,41.516167,-72.08029,TRUE
2021,CT0009500,New London Police Department,City,SOUTHEASTERN CONNECTICUT PLANNING REGION,CT,41.3566,-72.09597,TRUE
2021,CT0019400,Southern Connecticut State University,University or College,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.330456,-72.94459,TRUE
2021,CT005049E,Yale University,,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,,,TRUE
2021,CT0001400,Branford Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.280483,-72.81397,TRUE
2021,CT0010100,North Haven Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.387096,-72.8615,TRUE
2021,CT0006200,Hamden Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.349717,-72.900204,TRUE
2021,CT0006000,Guilford Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.293587,-72.68643,TRUE
2021,CT0009900,North Branford Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.349717,-72.900204,TRUE
2021,CT0014800,Wallingford Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.456078,-72.81701,TRUE
2021,CT0007600,Madison Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.294643,-72.57503,TRUE
2021,CT0008400,Milford Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.349717,-72.900204,TRUE
2021,CT0015600,West Haven Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.27384,-72.96431,TRUE
2021,CT0016700,Woodbridge Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.35437,-73.01193,TRUE
2021,CT0004400,East Haven Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.29254,-72.86689,TRUE
2021,CT0010700,Orange Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.349717,-72.900204,TRUE
2021,CT0009300,New Haven Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.28382,-72.868744,TRUE
2021,CT0008000,Meriden Police Department,City,SOUTH CENTRAL CONNECTICUT PLANNING REGION,CT,41.5185,-72.82707,TRUE
2021,CT0003300,Cromwell Police Department,City,LOWER CONNECTICUT RIVER VALLEY PLANNING REGION,CT,41.595985,-72.6463,TRUE
2021,CT0010600,Old Saybrook Police Department,City,LOWER CONNECTICUT RIVER VALLEY PLANNING REGION,CT,41.434525,-72.524227,TRUE
2021,CT0008300,Middletown Police Department,City,LOWER CONNECTICUT RIVER VALLEY PLANNING REGION,CT,41.557114,-72.64751,TRUE
2021,CT0004200,East Hampton Police Department,City,LOWER CONNECTICUT RIVER VALLEY PLANNING REGION,CT,41.58303,-72.504326,TRUE
2021,CT0002700,Clinton Police Department,City,LOWER CONNECTICUT RIVER VALLEY PLANNING REGION,CT,41.278084,-72.523766,TRUE
2021,CT0011300,Portland Police Department,City,LOWER CONNECTICUT RIVER VALLEY PLANNING REGION,CT,41.57564,-72.63865,TRUE
2021,DE0010400,Camden Police Department,City,KENT,DE,39.11345,-75.54225,TRUE
2021,DE0010600,Clayton Police Department,City,KENT,DE,39.097088,-75.502982,TRUE
2021,DE0010100,Dover Police Department,City,KENT,DE,39.097088,-75.502982,TRUE
2021,DE0010700,Felton Police Department,City,KENT,DE,39.01094,-75.57476,TRUE
2021,DE0010800,Frederica Police Department,City,KENT,DE,39.097088,-75.502982,TRUE
2021,DE0010900,Kenton Police Department,City,KENT,DE,39.097088,-75.502982,TRUE
2021,DE0011700,Environmental Control,Other State Agency,KENT,DE,39.164383,-75.51842,TRUE
2021,DE0011800,State Capitol Police,Other State Agency,KENT,DE,39.097088,-75.502982,TRUE
2021,DE0011900,Dover Fire Marshal,Other,KENT,DE,,,TRUE
2021,DE0012000,State Fire Marshal,Other State Agency,KENT,DE,39.168213,-75.588066,TRUE
2021,DE0012200,Fish and Wildlife,Other State Agency,KENT,DE,39.097088,-75.502982,TRUE
2021,DE0012300,Park Rangers,Other State Agency,KENT,DE,39.097088,-75.502982,TRUE
2021,DE0012600,Cheswold Police Department,City,KENT,DE,39.097088,-75.502982,TRUE
2021,DE001300X,Attorney General: Kent County,Other State Agency,KENT,DE,39.154705,-75.52337,TRUE
2021,DE301SP00,State Police: Kent County,State Police,KENT,DE,39.097088,-75.502982,TRUE
2021,DE001500X,Animal Welfare:,,KENT,DE,,,TRUE
2021,DE0010200,Harrington Police Department,City,KENT,DE,38.924095,-75.57957,TRUE
2021,DE0013100,Wyoming Police Department,City,KENT,DE,39.118744,-75.55912,TRUE
2021,DE0013200,Delaware State University,University or College,KENT,DE,39.097088,-75.502982,TRUE
2021,DE0013300,Viola Police Department,City,KENT,DE,,,TRUE
2021,DE0030300,Laurel Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE0030200,Delmar Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE0030600,Milton Police Department,City,SUSSEX,DE,38.77769,-75.31031,TRUE
2021,DE0030700,Rehoboth Beach Police Department,City,SUSSEX,DE,38.715996,-75.08348,TRUE
2021,DE0030800,Seaford Police Department,City,SUSSEX,DE,38.65286,-75.61424,TRUE
2021,DE0030900,Blades Police Department,City,SUSSEX,DE,38.633743,-75.6098,TRUE
2021,DE0031000,Bethany Beach Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE0031100,Dagsboro Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE0031200,Fenwick Island Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE0031300,Georgetown Police Department,City,SUSSEX,DE,38.694782,-75.3895,TRUE
2021,DE0031400,Greenwood Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE0031500,Millsboro Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE0031600,Selbyville Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE0031700,Ocean View Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE0031800,South Bethany Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE0031900,Frankford Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE0032400,Dewey Beach Police Department,City,SUSSEX,DE,38.709568,-75.078224,TRUE
2021,DE0033000,Ellendale Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE003350X,Attorney General: Sussex County,Other State Agency,SUSSEX,DE,38.690628,-75.385086,TRUE
2021,DE003500X,Animal Welfare:,,SUSSEX,DE,,,TRUE
2021,DE0030100,Bridgeville Police Department,City,SUSSEX,DE,38.744175,-75.599144,TRUE
2021,DE0030400,Lewes Police Department,City,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE303SP00,State Police: Sussex County,State Police,SUSSEX,DE,38.677511,-75.335495,TRUE
2021,DE0020500,Newark Police Department,City,NEW CASTLE,DE,39.575915,-75.644132,TRUE
2021,DE0020100,River and Bay Authority,Other State Agency,NEW CASTLE,DE,39.575915,-75.644132,TRUE
2021,DE0020200,Middletown Police Department,City,NEW CASTLE,DE,39.44838,-75.71802,TRUE
2021,DE0020300,New Castle County Police Department,County,NEW CASTLE,DE,39.707096,-75.56667,TRUE
2021,DE0020400,New Castle Police Department,City,NEW CASTLE,DE,39.575915,-75.644132,TRUE
2021,DE0020600,Wilmington Police Department,City,NEW CASTLE,DE,39.73873,-75.548965,TRUE
2021,DE0020700,Elsmere Police Department,City,NEW CASTLE,DE,39.739624,-75.60179,TRUE
2021,DE0020800,Newport Police Department,City,NEW CASTLE,DE,39.575915,-75.644132,TRUE
2021,DE0020900,Delaware City Police Department,City,NEW CASTLE,DE,39.57391,-75.59376,TRUE
